cum_hh_total,oop_share_total,cum_hh_ctp,oop_share_ctp
0.03273812822186142,0.3607622733016271,0.03565604158463663,0.6489045803523716
0.032852849681069385,0.3596447968349718,0.03572990764540046,0.6484960133812695
0.03291105327417577,0.35957153269938574,0.03581708129529711,0.6471564002979898
0.03296775129122826,0.3588788905995462,0.035893381337056614,0.6466001980819504
0.03303487063410836,0.35867314223534397,0.036065173164924136,0.6463205358566504
0.03310320906567254,0.35804353901342906,0.03611110371063336,0.6458372443589264
0.03323809649872837,0.3576302291656863,0.036225251235202746,0.6448841091528814
0.03335445762677983,0.35736170585176136,0.036283608870857464,0.6436793289949435
0.033476837550743536,0.355789398215003,0.03638369920164885,0.640050176120545
0.03354158603660373,0.35473906152318174,0.036503523262931444,0.6396683517374738
0.03359990542070915,0.35390424993660846,0.03654257225043539,0.638642380352714
0.03410979359511625,0.3536914126840525,0.03669790153909946,0.6382646174696879
0.034126061101749205,0.3536543779731909,0.03677714713703875,0.6368026237688658
0.034307583366035406,0.3531438386886936,0.0368546615019662,0.6342036927351751
0.03436175312812059,0.35268534863246126,0.03696023297481453,0.6335970830277798
0.03440904357884367,0.3522362857264616,0.03705376106246581,0.633502049584378
0.03453953349384603,0.35150558048019065,0.037119800259914376,0.6334678541243174
0.03458725707986729,0.35150376422123913,0.037173426056596154,0.6329244878871118
0.03465626851104185,0.35082567162530554,0.037229620610885056,0.6306779910209298
0.034737573882281915,0.3507901773680213,0.03730172247927411,0.6306646121349975
