cum_hh_total,oopg_share_total,cum_hh_nonfood,oopg_share_nonfood
0.01238271774904564,0.45492592368522855,0.012815823560067406,1.00118231881844
0.012421766736549582,0.4530795802606671,0.01287591261561695,0.9856181708644247
0.012463395656413728,0.4474030908620101,0.012948251018403183,0.9660527634957451
0.012516233554427613,0.43901744471131043,0.01303958788605727,0.9617397802585543
0.01265017615807562,0.4368485139573029,0.01339700271758842,0.9610688640463438
0.01270601419484315,0.43375416081690943,0.013485252482190381,0.960630170699006
0.012754931266579448,0.4324563988668831,0.013646815983386486,0.9570892894636694
0.012817841639349323,0.43015172728434253,0.013695795355114487,0.9473043680069573
0.013067588493730003,0.42654021526534946,0.013771961809517909,0.9378631912659644
0.013127649712209352,0.4259550036080092,0.013915670968968924,0.9359689376062402
0.013485064543740504,0.42010010421570676,0.013989701902999582,0.9294921329748199
0.013671580661192997,0.41874390711103654,0.014062040305785815,0.9287550029617683
0.013723757583817695,0.4169790844054773,0.014114652682756657,0.9207633277075273
0.013856473597978139,0.4167708323555185,0.014170553117204722,0.9107121818729321
0.01392664433651806,0.4164380366064505,0.01422645355165279,0.9102761266190355
0.013981279454227112,0.41354865245395267,0.014370162711103803,0.9044253136146627
0.014193768382155162,0.41289762307675737,0.014475443190153963,0.8934288591235554
0.014283019168480893,0.4118953365197127,0.014499948988304472,0.8903611835991928
0.014309094025561348,0.41073147869637705,0.014558825355912188,0.888843174695597
0.014372004398331225,0.4084023871769262,0.014916240187443341,0.8879342950430276
0.014409695239220324,0.40402165184894834,0.015069493783774129,0.8857904322845189
0.01457105206482356,0.40313271916483506,0.015119774578883458,0.8769719957140323
0.014638634350838066,0.4028445853290361,0.015287517382992513,0.8664288981867642
0.014746165962871715,0.4024703223118245,0.015358703316631736,0.866345091357882
0.014786218286900046,0.3999969323517855,0.015491419330792181,0.862352945967598
0.014855229718074613,0.39940156910123215,0.01559669980984234,0.8614277833657044
0.014905732891194954,0.39598088510553175,0.015786975639202006,0.8546559967512076
0.014965959123103374,0.3949812648462929,0.015839813537215894,0.8527258466945988
0.01501501324802567,0.39318993194788454,0.015928604379029668,0.8514836308193094
0.015356457773148455,0.3881179165400683,0.015977583750757668,0.8458226456084446
0.015391513013907976,0.3854561876280935,0.016033421787525197,0.8456982489145589
0.015479917160845522,0.3802870334208718,0.01609339575288691,0.8383635043333877
0.015557431525772977,0.37562881489692745,0.01619804128000364,0.8368189727943715
0.01563373156753248,0.37481175683457707,0.01625221104208883,0.8337066656672981
0.015743745970999812,0.373088724411006,0.01633130860321937,0.8323269352266336
0.01577880121175933,0.37240965265453535,0.016426384107476648,0.8272041943328192
